Daily Time,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Male,Country,Timestamp,Clicked on Ad
80.3,49,39031.89,195.69,Advanced 24/7 productivity,West Brandonton,1,Australia,04-04-2016 20:01,1
46.2,28,71222.4,139.01,Inverse local hub,Hernandezfort,0,Gabon,06-05-2016 21:07,0
65.77,28,57739.03,217.37,Organized global flexibility,Kennedyfurt,1,Luxembourg,19-05-2016 11:16,0
79.52,41,52011,126.39,Synergistic reciprocal attitude,Pearsonfort,0,Micronesia,15-04-2016 15:07,1
56.39,40,73882.91,229.22,Managed 6thgeneration hierarchy,New Thomas,1,Uzbekistan,17-01-2016 18:45,1
73.49,26,74903.41,131.68,Stand-alone eco-centric system engine,East Kevinbury,1,Madagascar,08-01-2016 19:38,0
41.73,28,60309.58,172.81,Re-engineered non-volatile neural-net,Hubbardmouth,0,China,19-05-2016 14:30,1
55.6,32,55424.24,178.92,Business-focused transitional solution,Lisafort,1,Chile,09-01-2016 03:45,0
40.67,36,60812.77,229.88,Universal 24/7 implementation,North Derekville,1,Norway,07-04-2016 15:18,1
54.88,43,55642.32,163.48,Optimized upward-trending productivity,Port Jeffrey,1,Turkey,03-04-2016 21:13,1
82.07,43,53922.43,121.28,Devolved zero administration intranet,Port Katelynview,0,Bangladesh,17-04-2016 21:39,1
82.07,22,74535.94,185.46,Extended systemic policy,Garciatown,0,Angola,03-07-2016 04:11,0
44.33,31,27262.51,212.87,Phased hybrid superstructure,Jamiefort,0,Micronesia,12-04-2016 03:26,1
72.97,25,50671.6,178.85,Multi-channeled scalable moratorium,Nelsonfurt,1,Puerto Rico,18-03-2016 13:00,0
84.98,39,74623.27,212.87,Managed zero tolerance concept,North Regina,1,French Polynesia,08-07-2016 03:47,0
55.6,35,42993.48,221.18,Optional multi-state hardware,Lake Nicole,1,Myanmar,18-03-2016 13:22,0
55.6,24,50055.33,137.63,Up-sized bifurcated capability,East Shawn,1,Algeria,18-03-2016 13:22,1
80.3,49,54755.71,195.69,Streamlined homogeneous analyzer,West Brandonton,1,Afghanistan,04-04-2016 20:01,1
37,30,57877.15,202.61,Business-focused transitional solution,South Adamhaven,1,Bolivia,08-05-2016 10:25,0
82.07,22,54774.77,131.68,Profit-focused secondary portal,East Kevinbury,0,Angola,19-02-2016 20:49,0
89.34,29,49850.52,115.6,Synergized context-sensitive database,West Richard,0,New Caledonia,27-01-2016 18:25,1
70.29,26,46033.73,207.17,De-engineered tertiary secured line,Melissastad,1,Hong Kong,03-01-2016 07:13,0
73.1,26,51463.17,131.68,Optional secondary access,Shelbyport,0,Angola,15-05-2016 13:18,0
34.78,36,32549.95,115.26,Ameliorated actuating workforce,East Maureen,1,Belize,13-07-2016 16:12,1
46.61,42,43241.19,143.13,Enhanced optimizing website,Hubbardmouth,0,Rwanda,06-04-2016 11:24,1
55.6,32,38609.2,172.83,Focused upward-trending core,Lisafort,1,Latvia,28-04-2016 22:54,0
47.48,29,49850.52,216.49,Re-engineered optimal policy,East Carlos,0,Senegal,16-01-2016 16:40,0
65.56,52,33951.63,186.37,Self-enabling local strategy,Silvaton,0,Belgium,04-04-2016 08:19,1
71.84,39,37334.78,258.62,Cloned object-oriented benchmark,Westshire,0,Liechtenstein,03-02-2016 07:59,1
80.31,34,20592.99,133.42,Right-sized mobile initiative,West Amanda,0,Czech Republic,19-05-2016 14:30,0
89.05,49,64564.07,187.76,Robust logistical utilization,Hubbardmouth,1,Czech Republic,15-01-2016 19:40,1
69.15,36,76003.47,140.46,Up-sized incremental encryption,New Rebecca,0,El Salvador,03-01-2016 16:01,1
79.6,23,25739.09,172.81,Function-based transitional complexity,Patriciahaven,0,Serbia,27-04-2016 04:28,0
72.01,25,50506.44,202.18,Multi-layered fresh-thinking neural-net,Paulshire,0,Qatar,03-01-2016 07:13,0
46.61,43,57868.44,163.48,Reverse-engineered maximized focus group,Port Jeffrey,0,Bangladesh,17-04-2016 21:39,1
52.84,42,57868.44,178.75,Enhanced optimizing website,Hubbardmouth,1,Czech Republic,06-04-2016 11:24,1
52.68,32,55424.24,172.83,Focused upward-trending core,Lisafort,0,Chile,28-04-2016 22:54,0
84.45,49,39031.89,195.69,Managed client-server access,West Brandonton,1,Australia,04-04-2016 20:01,1
60.23,41,57846.68,217.68,Synergistic reciprocal attitude,Angelhaven,1,Turkey,31-05-2016 23:42,1
74.06,23,47051.02,217.37,Sharable reciprocal project,Kennedyfurt,1,Czech Republic,17-06-2016 17:11,0
51.56,29,56113.37,196.61,Persevering reciprocal firmware,Williamsport,0,Saint Vincent and the Grenadines,27-01-2016 18:25,1
77.6,29,69646.35,167.41,Managed client-server access,Lake Deannaborough,1,Sri Lanka,09-02-2016 05:28,0
59.51,53,66574,195.89,Networked stable array,Lake Jessicaville,1,Bolivia,23-03-2016 06:00,1
60.23,43,60575.99,198.45,Reverse-engineered maximized focus group,Mezaton,1,Northern Mariana Islands,03-04-2016 21:13,1
68.88,23,58953.01,222.87,Cross-group systemic customer loyalty,Hubbardmouth,0,Gabon,20-03-2016 02:44,0
42.04,37,58235.21,217.37,Managed client-server access,Lake James,1,Australia,21-07-2016 10:01,0
82.07,48,34418.09,201.15,Function-based context-sensitive secured line,Lake Michellebury,1,Australia,30-03-2016 23:40,1
89.05,50,57868.44,163.48,Reverse-engineered maximized focus group,North Kimberly,0,Bangladesh,20-02-2016 20:47,1
43.49,37,68448.94,195.69,Devolved human-resource circuit,New Brandy,0,Australia,17-02-2016 07:00,1
80.47,45,76480.16,137.24,Enhanced homogeneous moderator,Wintersfort,1,Norway,23-01-2016 18:59,1
37,30,70492.6,113.69,Public-key bi-directional Graphical User Interface,New Marcusbury,1,Bolivia,23-03-2016 06:00,1
55.6,39,38067.08,140.46,Distributed cohesive migration,Lake Josetown,0,Egypt,10-06-2016 00:35,0
52.68,35,54429.17,236.87,Future-proofed fresh-thinking conglomeration,Port Christinemouth,0,El Salvador,29-06-2016 02:48,1
56.01,45,76480.16,137.24,Enhanced homogeneous moderator,Wintersfort,1,Norway,05-03-2016 12:03,1
78.17,25,50671.6,183.85,Optional multi-state hardware,New Tina,1,Hong Kong,07-04-2016 15:18,1
67.56,27,36884.23,131.29,Reverse-engineered well-modulated capability,Mataberg,1,Zimbabwe,09-03-2016 14:57,0
41.73,31,66348.95,211.39,Implemented asynchronous application,Harmonhaven,1,Azerbaijan,10-06-2016 10:11,1
41.73,28,71222.4,217.37,Centralized logistical secured line,Reyesfurt,0,Gabon,04-05-2016 12:06,0
45.08,39,42993.48,221.79,Ergonomic methodical encoding,Williamsport,1,Mayotte,05-01-2016 00:02,1
41.73,28,55121.65,217.37,Synchronized user-facing core,Kennedyfurt,1,United States Virgin Islands,19-05-2016 11:16,0
56.39,46,66504.16,231.95,Universal empowering adapter,Richardsonshire,1,Switzerland,20-07-2016 13:21,1
68.01,40,38067.08,221.98,Versatile transitional monitoring,Youngfort,0,Uganda,27-02-2016 12:34,1
37,30,57877.15,202.61,Realigned content-based leverage,New Tinamouth,1,Bolivia,08-05-2016 10:25,0
37.87,41,57846.68,126.39,Face-to-face even-keeled website,West Lisa,0,El Salvador,12-05-2016 20:57,1
41.73,23,61617.98,172.81,Synchronized user-facing core,Hollandberg,1,Czech Republic,13-06-2016 22:41,0
81.75,60,58966.22,124.54,Focused upward-trending core,South Jaimeview,0,Saint Helena,09-03-2016 00:41,1
79.52,25,50506.44,202.18,Polarized bifurcated array,Harmonhaven,0,Albania,08-07-2016 17:14,1
60.53,22,31215.88,120.06,Configurable 24/7 hub,Youngfort,0,Cambodia,19-02-2016 20:49,1
84.73,26,46033.73,149.79,Compatible intangible customer loyalty,Jacksonstad,1,Albania,23-03-2016 09:43,1
40.17,26,51317.33,131.68,Monitored context-sensitive initiative,Shelbyport,0,Albania,01-01-2016 15:14,1
73.89,39,56180.93,204.79,Polarized bifurcated array,Garnerberg,0,Croatia,30-05-2016 18:08,0
74.06,42,60514.05,199.43,Stand-alone tangible moderator,Reyesfurt,0,Czech Republic,15-05-2016 03:10,1
81.98,34,20592.99,160.03,Cloned explicit middleware,Kingshire,1,Namibia,11-03-2016 00:05,0
49.21,26,70203.74,138.68,De-engineered attitude-oriented projection,West Roytown,0,Qatar,17-01-2016 18:45,0
40.04,22,59550.05,121.07,Customizable modular Internet solution,Jordantown,0,Mali,03-07-2016 04:11,0
46.61,34,59785.94,235.94,Cloned explicit middleware,New Tinamouth,0,Turkmenistan,06-06-2016 22:41,1
65.07,34,57868.44,114.53,Team-oriented transitional methodology,West Barbara,1,Denmark,09-05-2016 08:44,1
80.3,49,45632.51,168.34,Streamlined homogeneous analyzer,West Brandonton,0,Netherlands,05-02-2016 16:50,1
43.84,32,55424.24,172.83,Focused upward-trending core,Hernandezside,0,Chile,28-04-2016 22:54,0
41.73,31,61840.26,207.17,Profound executive flexibility,West Steven,1,Bosnia and Herzegovina,09-07-2016 11:18,0
35.61,39,74623.27,124.44,Intuitive exuding service-desk,West Aprilport,0,Guernsey,07-04-2016 15:18,0
83.71,45,31092.93,137.24,Enhanced homogeneous moderator,Wintersfort,1,Bosnia and Herzegovina,16-03-2016 07:59,1
78.53,51,57868.44,123.13,Operative scalable emulation,New Travistown,0,Hungary,27-01-2016 18:25,1
51.87,29,69646.35,200.71,Digitized zero-defect implementation,Wilsonburgh,0,Burundi,12-06-2016 21:21,0
62.06,40,41232.89,117.3,Fully-configurable incremental Graphical User Interface,Williamsport,0,Uganda,21-04-2016 16:10,1
51.24,36,61610.05,140.46,Up-sized incremental encryption,Elizabethport,0,Liechtenstein,04-02-2016 08:53,1
43.63,35,50671.6,140.15,Multi-tiered interactive neural-net,West Barbara,1,Palestinian Territory,27-04-2016 04:28,1
42.04,49,39031.89,195.69,Streamlined homogeneous analyzer,West Brandonton,1,Australia,04-04-2016 20:01,1
50.63,35,73889.99,109.29,Business-focused real-time toolset,Jacquelineshire,1,Hong Kong,07-04-2016 15:18,0
46.61,45,59886.58,174.88,Enhanced homogeneous moderator,Wintersfort,0,Micronesia,20-04-2016 21:49,1
56.39,27,36884.23,234.75,Front-line dynamic model,Laurieside,0,Guatemala,03-07-2016 04:11,0
41.73,23,47258.59,158.35,Phased clear-thinking encoding,Hubbardmouth,0,Czech Republic,27-04-2016 04:28,1
40.04,28,71222.4,217.37,Realigned intangible benchmark,Pamelamouth,0,Zambia,26-02-2016 01:18,0
60.23,33,72325.91,112.72,Compatible composite project,Villanuevastad,1,Vanuatu,06-02-2016 17:48,1
75.55,36,59240.24,127.01,Virtual scalable secured line,North Brandon,0,Kazakhstan,03-07-2016 04:11,0
55.6,24,55041.6,172.83,Optimized systemic capability,West James,1,Sri Lanka,18-03-2016 13:22,0
62.42,43,55642.32,198.45,Optimized upward-trending productivity,Port Jeffrey,1,Northern Mariana Islands,03-04-2016 21:13,1
81.98,22,56782.18,117.3,Virtual executive implementation,Williamsport,0,Uganda,16-06-2016 03:17,1
46.61,40,75769.82,194.62,Vision-oriented real-time framework,New Travistown,0,Uganda,21-07-2016 10:54,1
79.54,45,59610.81,174.88,Secured 24hour policy,Stewartbury,0,Nicaragua,11-02-2016 04:37,1
35.61,39,37334.78,138.87,Horizontal national architecture,Westshire,0,Libyan Arab Jamahiriya,08-05-2016 22:24,1
48.46,28,70324.8,221.94,Inverse local hub,Jamiefort,0,Ghana,06-05-2016 21:07,0
73.21,42,34418.09,129.8,Face-to-face mission-critical definition,Hubbardmouth,1,Hong Kong,06-04-2016 11:24,1
59.22,40,27086.4,229.12,Versatile scalable encryption,Youngfort,0,Greece,22-04-2016 00:28,1
64.75,36,38067.08,124.44,Innovative background conglomeration,Youngfort,0,Uganda,03-02-2016 07:59,1
82.07,22,63363.04,133.2,Customizable modular Internet solution,South George,0,United States of America,03-07-2016 04:11,0
57.99,49,39031.89,195.69,Streamlined homogeneous analyzer,West Brandonton,1,Australia,04-04-2016 20:01,1
66.08,48,52736.33,201.15,Function-based context-sensitive secured line,Burgessside,1,Turkey,17-07-2016 01:13,1
38.37,32,55424.24,172.83,Focused upward-trending core,Lisafort,1,Latvia,28-04-2016 22:54,0
56.16,33,43974.49,123.13,Grass-roots coherent extranet,Silvaton,0,Hungary,16-06-2016 03:17,1
69.15,52,19345.36,130.86,Universal empowering adapter,West Christopher,0,Eritrea,19-07-2016 08:32,1
47.48,29,69646.35,158.56,Mandatory coherent groupware,Mataberg,1,Senegal,17-04-2016 21:39,0
80.3,37,68448.94,181.02,Devolved human-resource circuit,Westshire,0,Netherlands,05-02-2016 16:50,1
56.39,29,64267.88,167.22,Cross-group systemic customer loyalty,Mullenside,0,Australia,03-02-2016 19:12,1
80.46,26,60315.19,228.78,Sharable reciprocal project,Shelbyport,1,Bosnia and Herzegovina,15-02-2016 12:25,0
80.3,55,64021.55,193.29,Configurable tertiary capability,Angelhaven,1,Switzerland,13-06-2016 18:50,1
57.24,33,43974.49,178.69,Profound well-modulated array,New Taylorburgh,1,Burkina Faso,24-03-2016 06:36,1
37.45,31,56180.93,207.17,Inverse local hub,Vanessaview,0,American Samoa,19-05-2016 11:16,0
61.22,45,59610.81,235.99,Enhanced homogeneous moderator,Combsstad,0,Micronesia,05-03-2016 12:03,1
51.24,36,32549.95,203.9,Team-oriented zero-defect initiative,East Maureen,1,American Samoa,29-06-2016 13:35,0
71.84,31,56180.93,124.44,Intuitive exuding service-desk,New Michael,0,Madagascar,15-06-2016 11:56,0
50.08,30,69428.73,174.88,Total 5thgeneration standardization,New Travistown,0,Tonga,30-05-2016 20:07,1
40.47,35,73889.99,236.87,Front-line dynamic model,South Adamhaven,1,Ukraine,17-01-2016 18:45,0
69.62,34,34191.23,203.84,Cloned explicit middleware,New Thomas,1,Namibia,11-03-2016 00:05,0
39.96,44,50723.67,140.95,Expanded radical software,West Raymondmouth,0,Venezuela,01-03-2016 22:06,0
86.06,35,51119.93,226.54,Polarized modular function,Kyleborough,1,Guatemala,01-01-2016 15:14,1
36.08,45,57195.96,174.88,Secured 24hour policy,Wintersfort,0,Czech Republic,05-03-2016 12:03,1
63.26,31,32847.53,153.12,Future-proofed grid-enabled implementation,Lopezberg,1,United States Virgin Islands,19-02-2016 13:26,0
51.24,54,38609.2,182.2,Virtual scalable secured line,West James,0,Malaysia,31-03-2016 20:55,0
69.62,23,25739.09,172.81,Realigned systematic function,Hubbardmouth,1,Serbia,19-05-2016 11:16,0
74.63,27,60082.66,214.42,Front-line dynamic model,Garciatown,0,Ukraine,03-07-2016 04:11,0
36.08,38,47510.42,230.93,Profit-focused dedicated utilization,Lake Christopherfurt,0,Western Sahara,19-05-2016 14:30,1
65.59,28,73207.15,258.62,Cloned object-oriented benchmark,Westshire,0,South Africa,27-02-2016 12:34,1
89.05,44,64011.26,125.22,Profit-focused secondary portal,Sarahland,0,United States of America,13-07-2016 01:48,0
51.24,36,59240.24,222.25,Front-line bandwidth-monitored capacity,Hatfieldshire,1,Somalia,01-01-2016 05:31,0
65.65,36,74535.94,140.46,Total 5thgeneration standardization,Lake Jenniferton,0,Faroe Islands,03-07-2016 04:11,0
54.88,51,74535.94,188.56,Vision-oriented real-time framework,Silvaton,0,Malta,12-05-2016 21:32,1
54.08,36,59240.24,205.5,Optional full-range projection,North Brandon,1,Senegal,08-07-2016 03:47,0
69.62,23,42162.9,211.38,Future-proofed coherent budgetary management,Hubbardmouth,1,Czech Republic,09-03-2016 03:41,1
79.54,41,57846.68,126.39,Synergistic reciprocal attitude,Michaelmouth,1,Micronesia,31-05-2016 23:42,1
42.04,29,49850.52,216.49,Mandatory coherent groupware,East Carlos,0,Burundi,03-05-2016 16:02,0
80.3,52,36752.24,157.04,Compatible composite project,Youngfort,0,Greece,12-05-2016 21:32,1
76.58,46,33951.63,231.95,Proactive actuating Graphical User Interface,Shelbyport,1,Australia,10-03-2016 23:36,1
83.4,49,45632.51,113.8,Streamlined homogeneous analyzer,West Brandonton,0,Netherlands,04-04-2016 20:01,1
59.51,29,66504.16,167.22,Digitized content-based circuit,Wintersfort,0,Saint Helena,12-06-2016 21:21,0
43.49,37,23936.86,217.37,Devolved human-resource circuit,Reyesfurt,0,Gabon,30-05-2016 18:08,0
55.6,35,25603.93,236.87,Robust uniform framework,Wrightburgh,0,Ukraine,10-02-2016 13:46,0
61.22,31,78119.5,219.55,Intuitive exuding service-desk,New Sharon,0,Guam,03-01-2016 07:13,0
60.53,38,50723.67,187.76,Configurable disintermediate throughput,South Vincentchester,0,Angola,15-01-2016 19:40,0
44.46,33,41547.62,178.69,Diverse modular interface,New Thomas,1,Vanuatu,18-04-2016 15:54,0
89.05,34,60637.62,140.67,Assimilated hybrid initiative,Patriciahaven,1,Equatorial Guinea,05-03-2016 20:53,1
39.96,25,50671.6,241.03,Focused systemic benchmark,North Regina,1,Christmas Island,23-03-2016 09:43,0
65.59,37,37334.78,109.29,Universal global intranet,Lake Michelle,1,Australia,19-02-2016 20:49,0
90.97,42,60514.05,238.58,Right-sized mobile initiative,Lake Jennifer,0,Czech Republic,06-04-2016 11:24,1
41.73,23,32252.38,217.37,Synchronized user-facing core,North Brittanyburgh,1,United States Virgin Islands,20-03-2016 07:12,0
59.51,40,57519.64,167.22,Digitized content-based circuit,Whiteport,0,Niger,11-06-2016 06:47,0
70.58,27,36884.23,234.75,Monitored object-oriented Graphic Interface,East Jessefort,1,Dominican Republic,22-06-2016 05:22,1
65.07,34,34191.23,168.34,Cloned explicit middleware,West Roytown,1,Equatorial Guinea,27-02-2016 08:52,0
40.47,35,25603.93,236.87,Profound zero administration instruction set,Hatfieldshire,0,Ukraine,18-07-2016 01:36,0
47.74,33,61005.87,113.12,Front-line heuristic data-warehouse,New Thomas,1,Vanuatu,12-06-2016 21:21,0
51.87,40,25603.93,219.91,Robust uniform framework,Wrightburgh,0,Burundi,01-04-2016 09:21,0
79.97,36,76003.47,140.46,Reverse-engineered context-sensitive emulation,North Randy,0,Lao People's Democratic Republic,10-06-2016 10:11,1
46.61,45,60641.09,174.88,Secured 24hour policy,Harmonhaven,0,Micronesia,20-04-2016 21:49,1
46.61,41,55121.65,126.39,Face-to-face even-keeled website,West Lisa,0,El Salvador,08-03-2016 05:48,1
47.48,29,53431.35,158.56,Multi-channeled scalable moratorium,Westshire,0,South Africa,03-05-2016 16:02,1
55.6,39,42993.48,199.39,Organized global flexibility,New Brandy,1,Ethiopia,09-02-2016 07:21,0
81.22,33,60953.93,120.75,Advanced modular Local Area Network,Lake Kurtmouth,0,Indonesia,03-03-2016 22:31,0
88.04,49,70005.51,187.76,Optional multi-state hardware,North Johnside,0,Sao Tome and Principe,05-01-2016 20:58,0
80.3,58,62318.38,120.06,Universal empowering adapter,Westshire,0,Cayman Islands,26-02-2016 19:48,1
51.24,36,59240.24,140.46,Multi-tiered stable leverage,North Randy,0,Fiji,17-02-2016 18:50,1
37,53,57877.15,111.94,Business-focused transitional solution,East Anthony,1,Bolivia,05-01-2016 07:52,1
61.22,45,59886.58,110.66,Enhanced homogeneous moderator,Wintersfort,1,Bosnia and Herzegovina,05-03-2016 12:03,1
81.75,19,73941.91,133.2,Stand-alone well-modulated product,Johnsontown,0,Indonesia,10-06-2016 11:31,0
34.78,27,36884.23,190.17,Advanced heuristic firmware,West Mariafort,0,United Arab Emirates,19-02-2016 20:49,0
35.61,29,61172.07,158.56,Vision-oriented attitude-oriented Internet solution,West Ricardo,0,Saint Vincent and the Grenadines,10-02-2016 19:20,1
55.6,24,52252.91,182.2,Focused upward-trending core,East Jennifer,0,Saint Pierre and Miquelon,31-03-2016 20:55,0
65.59,39,65953.76,212.87,Optional full-range projection,Edwardsport,1,French Polynesia,08-07-2016 03:47,0
89.05,50,57868.44,123.13,Team-oriented dynamic forecast,New Travistown,0,Tonga,19-05-2016 14:30,1
41.73,28,73608.99,217.37,Managed zero tolerance concept,West Joseph,1,Luxembourg,03-07-2016 12:57,0
37,30,33293.78,201.58,Total 5thgeneration standardization,Brianland,0,Guinea,29-06-2016 10:50,1
59.51,40,69718.19,167.22,Digitized content-based circuit,West Gregburgh,0,Montenegro,13-07-2016 01:48,0
60.83,40,66291.67,221.98,Synergized coherent interface,South Cynthiashire,1,Belize,30-05-2016 20:08,1
55.6,24,52252.91,182.2,Up-sized 6thgeneration moratorium,West James,0,Lebanon,31-03-2016 20:55,0
50.87,26,53336.76,131.68,Business-focused real-time toolset,Lake Jacqueline,0,United Arab Emirates,10-06-2016 03:56,0
71.28,29,53431.35,120.06,Vision-oriented asynchronous Internet solution,Williamsport,0,Uganda,27-01-2016 18:25,1
82.07,34,59785.94,243.61,Team-oriented transitional methodology,Jeremybury,1,Namibia,27-02-2016 08:52,1
89,40,73882.91,132.63,Synergized coherent interface,Phelpschester,1,Honduras,20-06-2016 08:22,0
